measure_id,type_id,sector_id,industry_id,state_id,quarter_id,net_change
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,3: Queensland,2016-Q4,1385.5
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,3: Queensland,2017-Q2,1405.4
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,3: Queensland,2017-Q4,1415.6
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,3: Queensland,2018-Q2,1455.4
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,3: Queensland,2018-Q4,1488.9
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,3: Queensland,2019-Q2,1517.6
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,3: Queensland,2019-Q4,1524.7
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,3: Queensland,2020-Q2,1546.5
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,3: Queensland,2020-Q4,1555.1
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,3: Queensland,2021-Q2,1591.7
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,3: Queensland,2021-Q4,1607.3
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,3: Queensland,2022-Q2,1694.9
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2012-Q2,1221.8
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2012-Q4,1257.4
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2013-Q2,1269.7
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2013-Q4,1282.7
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2014-Q2,1303.5
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2014-Q4,1306.3
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2015-Q2,1324.2
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2015-Q4,1349.2
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2016-Q2,1356.6
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2016-Q4,1390.8
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2017-Q2,1410.6
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2017-Q4,1432.6
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2018-Q2,1444.7
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2018-Q4,1468.2
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2019-Q2,1476.3
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2019-Q4,1506.1
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2020-Q2,1555.5
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2020-Q4,1563.6
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2021-Q2,1591.0
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2021-Q4,1609.4
1: All employees average weekly total earnings,1: Earnings,2: Public,TOT: All Industries,AUS: Australia,2022-Q2,1647.0
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,1994-Q4,742.0
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,1995-Q2,752.3
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,1995-Q4,768.2
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,1996-Q2,789.8
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,1996-Q4,790.2
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,1997-Q2,791.6
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,1997-Q4,831.7
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,1998-Q2,813.4
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,1998-Q4,831.5
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,1999-Q2,822.3
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,1999-Q4,863.6
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2000-Q2,876.2
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2000-Q4,885.0
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2001-Q2,967.8
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2001-Q4,983.8
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2002-Q2,1032.6
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2002-Q4,1060.9
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2003-Q2,1075.5
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2003-Q4,1120.9
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2004-Q2,1104.5
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2004-Q4,1145.8
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2005-Q2,1168.0
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2005-Q4,1172.7
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2006-Q2,1179.9
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2006-Q4,1238.2
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2007-Q2,1306.1
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2007-Q4,1358.7
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2008-Q2,1360.0
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2008-Q4,1393.4
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2009-Q2,1419.1
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2009-Q4,1431.2
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2010-Q2,1472.3
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2010-Q4,1507.9
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2011-Q2,1537.3
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2011-Q4,1541.5
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2012-Q2,1586.4
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2012-Q4,1620.6
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2013-Q2,1666.6
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2013-Q4,1658.7
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2014-Q2,1629.4
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2014-Q4,1641.6
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2015-Q2,1695.8
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2015-Q4,1699.0
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2016-Q2,1785.8
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2016-Q4,1812.3
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2017-Q2,1830.3
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2017-Q4,1890.6
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2018-Q2,1833.9
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2018-Q4,1877.2
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2019-Q2,1873.8
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2019-Q4,1839.5
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2020-Q2,1948.6
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2020-Q4,1870.2
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2021-Q2,1909.7
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2021-Q4,2045.6
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,J: Information Media and Telecommunications,AUS: Australia,2022-Q2,2085.4
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,TOT: All Industries,8: Australian Capital Territory,2012-Q2,1179.5
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,TOT: All Industries,8: Australian Capital Territory,2012-Q4,1197.0
1: All employees average weekly total earnings,1: Earnings,7: Private and Public,TOT: All Industries,8: Australian Capital Territory,2013-Q2,1174.5
