DATAFLOW,MEASURE: Measure,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2005-Q2,374,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2005-Q3,20,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2005-Q4,-10,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2006-Q1,-295,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2006-Q2,-268,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2006-Q3,267,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2006-Q4,-35,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2007-Q1,43,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2007-Q2,168,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2007-Q3,426,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2007-Q4,440,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2008-Q1,19,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2008-Q2,504,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2008-Q3,299,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2008-Q4,59,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2009-Q1,156,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2009-Q2,420,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2009-Q3,75,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2009-Q4,-284,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2010-Q1,-329,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2010-Q2,-123,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2010-Q3,-288,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2010-Q4,-859,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2011-Q1,-1077,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2011-Q2,-325,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2011-Q3,37,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2011-Q4,-458,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2012-Q1,-340,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2012-Q2,70,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2012-Q3,38,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2012-Q4,-149,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2013-Q1,-291,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2013-Q2,-79,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2013-Q3,-270,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2013-Q4,-896,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2014-Q1,-622,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2014-Q2,-633,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2014-Q3,-305,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2014-Q4,-879,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2015-Q1,-896,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2015-Q2,-261,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2015-Q3,-298,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2015-Q4,-626,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2016-Q1,-612,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2016-Q2,-493,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2016-Q3,-407,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2016-Q4,-971,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2017-Q1,-922,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2017-Q2,-567,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2017-Q3,-656,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2017-Q4,-1118,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2018-Q1,-1222,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2018-Q2,-835,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2018-Q3,-745,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2018-Q4,-1414,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2019-Q1,-1262,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2019-Q2,-950,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2019-Q3,-669,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2019-Q4,-1113,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2020-Q1,-655,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2020-Q2,-260,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2020-Q3,-211,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2020-Q4,-543,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2021-Q1,-690,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2021-Q2,-1060,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2021-Q3,-637,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2021-Q4,-1033,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Net Internal Migration, Northern Territory,Q: Quarterly,2022-Q1,-600,NUM: Number,0: Units,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1981-Q2,78,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1981-Q3,76.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1981-Q4,65.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1982-Q1,70.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1982-Q2,81.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1982-Q3,66.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1982-Q4,58.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1983-Q1,57.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1983-Q2,71,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1983-Q3,62.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1983-Q4,52.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1984-Q1,62.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1984-Q2,67.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1984-Q3,65.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1984-Q4,58.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1985-Q1,67.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1985-Q2,74.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1985-Q3,72.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1985-Q4,67.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1986-Q1,76.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1986-Q2,77.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1986-Q3,70.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1986-Q4,65.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1987-Q1,90.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1987-Q2,73.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1987-Q3,76.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1987-Q4,72.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1988-Q1,101.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1988-Q2,83.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1988-Q3,83.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1988-Q4,77.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1989-Q1,109.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1989-Q2,94.9,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1989-Q3,85.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1989-Q4,72.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1990-Q1,105.2,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1990-Q2,84.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1990-Q3,78.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1990-Q4,72.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1991-Q1,100.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1991-Q2,79.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1991-Q3,73.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1991-Q4,73.5,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1992-Q1,105.2,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1992-Q2,80.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1992-Q3,94.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1992-Q4,86.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1993-Q1,111.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1993-Q2,79,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1993-Q3,78.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1993-Q4,70.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1994-Q1,100.4,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1994-Q2,80.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1994-Q3,82.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1994-Q4,73.6,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1995-Q1,107.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1995-Q2,96,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1995-Q3,77.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1995-Q4,80.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1996-Q1,106.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1996-Q2,84.8,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1996-Q3,87.3,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1996-Q4,103.7,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1997-Q1,93.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1997-Q2,90,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1997-Q3,82.1,NUM: Number,3: Thousands,,
ABS:ERP_COMP_Q(1.0.0), Internal Arrivals, Australia,Q: Quarterly,1997-Q4,103.7,NUM: Number,3: Thousands,,
